"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"17301504","4224","4224","4224","57.578125","57.578125","57.578125"
"17305600","4225","4225","4225","57.578125","57.578125","57.578125"
"17309696","4226","4226","4226","57.578125","57.578125","57.578125"
"17313792","4227","4227","4227","57.578125","57.578125","57.578125"
"17317888","4228","4228","4228","57.578125","57.578125","57.578125"
"17321984","4229","4229","4229","57.578125","57.578125","57.578125"
"17326080","4230","4230","4230","57.578125","57.578125","57.578125"
"17330176","4231","4231","4231","57.578125","57.578125","57.578125"
"17334272","4232","4232","4232","57.578125","57.578125","57.578125"
"17338368","4233","4233","4233","57.578125","57.578125","57.578125"
"17342464","4234","4234","4234","57.578125","57.578125","57.578125"
"17346560","4235","4235","4235","57.578125","57.578125","57.578125"
"17350656","4236","4236","4236","57.578125","57.578125","57.578125"
"17354752","4237","4237","4237","57.578125","57.578125","57.578125"
"17358848","4238","4238","4238","57.578125","57.578125","57.578125"
"17362944","4239","4239","4239","57.578125","57.578125","57.578125"
"17367040","4240","4240","4240","57.578125","57.578125","57.578125"
"17371136","4241","4241","4241","57.578125","57.578125","57.578125"
"17375232","4242","4242","4242","57.578125","57.578125","57.578125"
"17379328","4243","4243","4243","57.578125","57.578125","57.578125"
"17383424","4244","4244","4244","57.578125","57.578125","57.578125"
"17387520","4245","4245","4245","57.578125","57.578125","57.578125"
"17391616","4246","4246","4246","57.578125","57.578125","57.578125"
"17395712","4247","4247","4247","57.578125","57.578125","57.578125"
"17399808","4248","4248","4248","57.578125","57.578125","57.578125"
"17403904","4249","4249","4249","57.578125","57.578125","57.578125"
"17408000","4250","4250","4250","57.578125","57.578125","57.578125"
"17412096","4251","4251","4251","57.578125","57.578125","57.578125"
"17416192","4252","4252","4252","57.578125","57.578125","57.578125"
"17420288","4253","4253","4253","57.578125","57.578125","57.578125"
"17424384","4254","4254","4254","57.578125","57.578125","57.578125"
"17428480","4255","4255","4255","57.578125","57.578125","57.578125"
"17432576","4256","4256","4256","57.578125","57.578125","57.578125"
"17436672","4257","4257","4257","57.578125","57.578125","57.578125"
"17440768","4258","4258","4258","57.578125","57.578125","57.578125"
"17444864","4259","4259","4259","57.578125","57.578125","57.578125"
"17448960","4260","4260","4260","57.578125","57.578125","57.578125"
"17453056","4261","4261","4261","57.578125","57.578125","57.578125"
"17457152","4262","4262","4262","57.578125","57.578125","57.578125"
"17461248","4263","4263","4263","57.578125","57.578125","57.578125"
"17465344","4264","4264","4264","57.578125","57.578125","57.578125"
"17469440","4265","4265","4265","57.578125","57.578125","57.578125"
"17473536","4266","4266","4266","57.578125","57.578125","57.578125"
"17477632","4267","4267","4267","57.578125","57.578125","57.578125"
"17481728","4268","4268","4268","57.578125","57.578125","57.578125"
"17485824","4269","4269","4269","57.578125","57.578125","57.578125"
"17489920","4270","4270","4270","57.578125","57.578125","57.578125"
"17494016","4271","4271","4271","57.578125","57.578125","57.578125"
"17498112","4272","4272","4272","57.578125","57.578125","57.578125"
"17502208","4273","4273","4273","57.578125","57.578125","57.578125"
"17506304","4274","4274","4274","57.578125","57.578125","57.578125"
"17510400","4275","4275","4275","57.578125","57.578125","57.578125"
"17514496","4276","4276","4276","57.578125","57.578125","57.578125"
"17518592","4277","4277","4277","57.578125","57.578125","57.578125"
"17522688","4278","4278","4278","57.578125","57.578125","57.578125"
"17526784","4279","4279","4279","57.578125","57.578125","57.578125"
"17530880","4280","4280","4280","57.578125","57.578125","57.578125"
"17534976","4281","4281","4281","57.578125","57.578125","57.578125"
"17539072","4282","4282","4282","57.578125","57.578125","57.578125"
"17543168","4283","4283","4283","57.578125","57.578125","57.578125"
"17547264","4284","4284","4284","57.578125","57.578125","57.578125"
"17551360","4285","4285","4285","57.578125","57.578125","57.578125"
"17555456","4286","4286","4286","57.578125","57.578125","57.578125"
"17559552","4287","4287","4287","57.578125","57.578125","57.578125"
"17563648","4288","4288","4288","57.578125","57.578125","57.578125"
"17567744","4289","4289","4289","57.578125","57.578125","57.578125"
"17571840","4290","4290","4290","57.578125","57.578125","57.578125"
"17575936","4291","4291","4291","57.578125","57.578125","57.578125"
"17580032","4292","4292","4292","57.578125","57.578125","57.578125"
"17584128","4293","4293","4293","57.578125","57.578125","57.578125"
"17588224","4294","4294","4294","57.578125","57.578125","57.578125"
"17592320","4295","4295","4295","57.578125","57.578125","57.578125"
"17596416","4296","4296","4296","57.578125","57.578125","57.578125"
"17600512","4297","4297","4297","57.630615234375","57.630615234375","57.630615234375"
"17604608","4298","4298","4298","57.9140625","57.9140625","57.9140625"
"17608704","4299","4299","4299","57.9140625","57.9140625","57.9140625"
"17612800","4300","4300","4300","57.9140625","57.9140625","57.9140625"
"17616896","4301","4301","4301","57.9140625","57.9140625","57.9140625"
"17620992","4302","4302","4302","57.9140625","57.9140625","57.9140625"
"17625088","4303","4303","4303","57.9140625","57.9140625","57.9140625"
"17629184","4304","4304","4304","57.9140625","57.9140625","57.9140625"
"17633280","4305","4305","4305","57.9140625","57.9140625","57.9140625"
"17637376","4306","4306","4306","57.9140625","57.9140625","57.9140625"
"17641472","4307","4307","4307","57.9140625","57.9140625","57.9140625"
"17645568","4308","4308","4308","57.9140625","57.9140625","57.9140625"
"17649664","4309","4309","4309","57.9140625","57.9140625","57.9140625"
"17653760","4310","4310","4310","57.9140625","57.9140625","57.9140625"
"17657856","4311","4311","4311","57.9140625","57.9140625","57.9140625"
"17661952","4312","4312","4312","57.9140625","57.9140625","57.9140625"
"17666048","4313","4313","4313","57.9140625","57.9140625","57.9140625"
"17670144","4314","4314","4314","57.9140625","57.9140625","57.9140625"
"17674240","4315","4315","4315","57.9140625","57.9140625","57.9140625"
"17678336","4316","4316","4316","57.9140625","57.9140625","57.9140625"
"17682432","4317","4317","4317","57.9140625","57.9140625","57.9140625"
"17686528","4318","4318","4318","57.9140625","57.9140625","57.9140625"
"17690624","4319","4319","4319","57.9140625","57.9140625","57.9140625"
"17694720","4320","4320","4320","57.9140625","57.9140625","57.9140625"
"17698816","4321","4321","4321","57.9140625","57.9140625","57.9140625"
"17702912","4322","4322","4322","57.9140625","57.9140625","57.9140625"
"17707008","4323","4323","4323","57.9140625","57.9140625","57.9140625"
"17711104","4324","4324","4324","57.9140625","57.9140625","57.9140625"
"17715200","4325","4325","4325","57.9140625","57.9140625","57.9140625"
"17719296","4326","4326","4326","57.9140625","57.9140625","57.9140625"
"17723392","4327","4327","4327","57.9140625","57.9140625","57.9140625"
"17727488","4328","4328","4328","57.9140625","57.9140625","57.9140625"
"17731584","4329","4329","4329","57.9140625","57.9140625","57.9140625"
"17735680","4330","4330","4330","57.9140625","57.9140625","57.9140625"
"17739776","4331","4331","4331","57.9140625","57.9140625","57.9140625"
"17743872","4332","4332","4332","57.9140625","57.9140625","57.9140625"
"17747968","4333","4333","4333","57.9140625","57.9140625","57.9140625"
"17752064","4334","4334","4334","57.9140625","57.9140625","57.9140625"
"17756160","4335","4335","4335","57.9140625","57.9140625","57.9140625"
"17760256","4336","4336","4336","57.9140625","57.9140625","57.9140625"
"17764352","4337","4337","4337","57.9140625","57.9140625","57.9140625"
"17768448","4338","4338","4338","57.9140625","57.9140625","57.9140625"
"17772544","4339","4339","4339","57.9140625","57.9140625","57.9140625"
"17776640","4340","4340","4340","57.9140625","57.9140625","57.9140625"
"17780736","4341","4341","4341","57.9140625","57.9140625","57.9140625"
"17784832","4342","4342","4342","57.9140625","57.9140625","57.9140625"
"17788928","4343","4343","4343","57.9140625","57.9140625","57.9140625"
"17793024","4344","4344","4344","57.9140625","57.9140625","57.9140625"
"17797120","4345","4345","4345","57.9140625","57.9140625","57.9140625"
"17801216","4346","4346","4346","57.9140625","57.9140625","57.9140625"
"17805312","4347","4347","4347","57.9140625","57.9140625","57.9140625"
"17809408","4348","4348","4348","57.9140625","57.9140625","57.9140625"
"17813504","4349","4349","4349","57.9140625","57.9140625","57.9140625"
"17817600","4350","4350","4350","57.9140625","57.9140625","57.9140625"
"17821696","4351","4351","4351","57.9140625","57.9140625","57.9140625"
"17825792","4352","4352","4352","57.9140625","57.9140625","57.9140625"
"17829888","4353","4353","4353","57.9140625","57.9140625","57.9140625"
"17833984","4354","4354","4354","57.9140625","57.9140625","57.9140625"
"17838080","4355","4355","4355","57.9140625","57.9140625","57.9140625"
"17842176","4356","4356","4356","57.9140625","57.9140625","57.9140625"
"17846272","4357","4357","4357","57.9140625","57.9140625","57.9140625"
"17850368","4358","4358","4358","57.9140625","57.9140625","57.9140625"
"17854464","4359","4359","4359","57.9140625","57.9140625","57.9140625"
"17858560","4360","4360","4360","57.9140625","57.9140625","57.9140625"
"17862656","4361","4361","4361","57.9140625","57.9140625","57.9140625"
"17866752","4362","4362","4362","57.9140625","57.9140625","57.9140625"
"17870848","4363","4363","4363","57.9140625","57.9140625","57.9140625"
"17874944","4364","4364","4364","57.9140625","57.9140625","57.9140625"
"17879040","4365","4365","4365","57.9140625","57.9140625","57.9140625"
"17883136","4366","4366","4366","57.9140625","57.9140625","57.9140625"
"17887232","4367","4367","4367","57.9140625","57.9140625","57.9140625"
"17891328","4368","4368","4368","57.9140625","57.9140625","57.9140625"
"17895424","4369","4369","4369","57.9140625","57.9140625","57.9140625"
"17899520","4370","4370","4370","57.9140625","57.9140625","57.9140625"
"17903616","4371","4371","4371","57.9140625","57.9140625","57.9140625"
"17907712","4372","4372","4372","57.9140625","57.9140625","57.9140625"
"17911808","4373","4373","4373","57.9140625","57.9140625","57.9140625"
"17915904","4374","4374","4374","57.9140625","57.9140625","57.9140625"
"17920000","4375","4375","4375","57.936279296875","57.936279296875","57.936279296875"
"17924096","4376","4376","4376","58.625","58.625","58.625"
"17928192","4377","4377","4377","58.625","58.625","58.625"
"17932288","4378","4378","4378","58.625","58.625","58.625"
"17936384","4379","4379","4379","58.625","58.625","58.625"
"17940480","4380","4380","4380","58.625","58.625","58.625"
"17944576","4381","4381","4381","58.625","58.625","58.625"
"17948672","4382","4382","4382","58.625","58.625","58.625"
"17952768","4383","4383","4383","58.625","58.625","58.625"
"17956864","4384","4384","4384","58.625","58.625","58.625"
"17960960","4385","4385","4385","58.625","58.625","58.625"
"17965056","4386","4386","4386","58.625","58.625","58.625"
"17969152","4387","4387","4387","58.625","58.625","58.625"
"17973248","4388","4388","4388","58.625","58.625","58.625"
"17977344","4389","4389","4389","58.625","58.625","58.625"
"17981440","4390","4390","4390","58.625","58.625","58.625"
"17985536","4391","4391","4391","58.625","58.625","58.625"
"17989632","4392","4392","4392","58.625","58.625","58.625"
"17993728","4393","4393","4393","58.625","58.625","58.625"
"17997824","4394","4394","4394","58.625","58.625","58.625"
"18001920","4395","4395","4395","58.625","58.625","58.625"
"18006016","4396","4396","4396","58.625","58.625","58.625"
"18010112","4397","4397","4397","58.625","58.625","58.625"
"18014208","4398","4398","4398","58.625","58.625","58.625"
"18018304","4399","4399","4399","58.625","58.625","58.625"
"18022400","4400","4400","4400","58.625","58.625","58.625"
"18026496","4401","4401","4401","58.625","58.625","58.625"
"18030592","4402","4402","4402","58.625","58.625","58.625"
"18034688","4403","4403","4403","58.625","58.625","58.625"
"18038784","4404","4404","4404","58.625","58.625","58.625"
"18042880","4405","4405","4405","58.625","58.625","58.625"
"18046976","4406","4406","4406","58.625","58.625","58.625"
"18051072","4407","4407","4407","58.625","58.625","58.625"
"18055168","4408","4408","4408","58.625","58.625","58.625"
"18059264","4409","4409","4409","58.625","58.625","58.625"
"18063360","4410","4410","4410","58.625","58.625","58.625"
"18067456","4411","4411","4411","58.625","58.625","58.625"
"18071552","4412","4412","4412","58.625","58.625","58.625"
"18075648","4413","4413","4413","58.625","58.625","58.625"
"18079744","4414","4414","4414","58.625","58.625","58.625"
"18083840","4415","4415","4415","58.625","58.625","58.625"
"18087936","4416","4416","4416","58.625","58.625","58.625"
"18092032","4417","4417","4417","58.625","58.625","58.625"
"18096128","4418","4418","4418","58.625","58.625","58.625"
"18100224","4419","4419","4419","58.625","58.625","58.625"
"18104320","4420","4420","4420","58.625","58.625","58.625"
"18108416","4421","4421","4421","58.625","58.625","58.625"
"18112512","4422","4422","4422","58.625","58.625","58.625"
"18116608","4423","4423","4423","58.625","58.625","58.625"
"18120704","4424","4424","4424","58.625","58.625","58.625"
"18124800","4425","4425","4425","58.625","58.625","58.625"
"18128896","4426","4426","4426","58.625","58.625","58.625"
"18132992","4427","4427","4427","58.625","58.625","58.625"
"18137088","4428","4428","4428","58.625","58.625","58.625"
"18141184","4429","4429","4429","58.625","58.625","58.625"
"18145280","4430","4430","4430","58.625","58.625","58.625"
"18149376","4431","4431","4431","58.625","58.625","58.625"
"18153472","4432","4432","4432","58.625","58.625","58.625"
"18157568","4433","4433","4433","58.625","58.625","58.625"
"18161664","4434","4434","4434","58.625","58.625","58.625"
"18165760","4435","4435","4435","58.625","58.625","58.625"
"18169856","4436","4436","4436","58.625","58.625","58.625"
"18173952","4437","4437","4437","58.625","58.625","58.625"
"18178048","4438","4438","4438","58.625","58.625","58.625"
"18182144","4439","4439","4439","58.625","58.625","58.625"
"18186240","4440","4440","4440","58.625","58.625","58.625"
"18190336","4441","4441","4441","58.625","58.625","58.625"
"18194432","4442","4442","4442","58.625","58.625","58.625"
"18198528","4443","4443","4443","58.625","58.625","58.625"
"18202624","4444","4444","4444","58.625","58.625","58.625"
"18206720","4445","4445","4445","58.625","58.625","58.625"
"18210816","4446","4446","4446","58.625","58.625","58.625"
"18214912","4447","4447","4447","58.625","58.625","58.625"
"18219008","4448","4448","4448","58.625","58.625","58.625"
"18223104","4449","4449","4449","58.625","58.625","58.625"
"18227200","4450","4450","4450","58.625","58.625","58.625"
"18231296","4451","4451","4451","58.625","58.625","58.625"
"18235392","4452","4452","4452","58.625","58.625","58.625"
"18239488","4453","4453","4453","58.625","58.625","58.625"
"18243584","4454","4454","4454","57.25146484375","57.25146484375","57.25146484375"
"18247680","4455","4455","4455","57.109375","57.109375","57.109375"
"18251776","4456","4456","4456","57.109375","57.109375","57.109375"
"18255872","4457","4457","4457","57.109375","57.109375","57.109375"
"18259968","4458","4458","4458","57.109375","57.109375","57.109375"
"18264064","4459","4459","4459","57.109375","57.109375","57.109375"
"18268160","4460","4460","4460","57.109375","57.109375","57.109375"
"18272256","4461","4461","4461","57.109375","57.109375","57.109375"
"18276352","4462","4462","4462","57.109375","57.109375","57.109375"
"18280448","4463","4463","4463","57.109375","57.109375","57.109375"
"18284544","4464","4464","4464","57.109375","57.109375","57.109375"
"18288640","4465","4465","4465","57.109375","57.109375","57.109375"
"18292736","4466","4466","4466","57.109375","57.109375","57.109375"
"18296832","4467","4467","4467","57.109375","57.109375","57.109375"
"18300928","4468","4468","4468","57.109375","57.109375","57.109375"
"18305024","4469","4469","4469","57.109375","57.109375","57.109375"
"18309120","4470","4470","4470","57.109375","57.109375","57.109375"
"18313216","4471","4471","4471","57.109375","57.109375","57.109375"
"18317312","4472","4472","4472","57.109375","57.109375","57.109375"
"18321408","4473","4473","4473","57.109375","57.109375","57.109375"
"18325504","4474","4474","4474","57.109375","57.109375","57.109375"
"18329600","4475","4475","4475","57.109375","57.109375","57.109375"
"18333696","4476","4476","4476","57.109375","57.109375","57.109375"
"18337792","4477","4477","4477","57.109375","57.109375","57.109375"
"18341888","4478","4478","4478","57.109375","57.109375","57.109375"
"18345984","4479","4479","4479","57.109375","57.109375","57.109375"
"18350080","4480","4480","4480","57.109375","57.109375","57.109375"
"18354176","4481","4481","4481","57.109375","57.109375","57.109375"
"18358272","4482","4482","4482","57.109375","57.109375","57.109375"
"18362368","4483","4483","4483","57.109375","57.109375","57.109375"
"18366464","4484","4484","4484","57.109375","57.109375","57.109375"
"18370560","4485","4485","4485","57.109375","57.109375","57.109375"
"18374656","4486","4486","4486","57.109375","57.109375","57.109375"
"18378752","4487","4487","4487","57.109375","57.109375","57.109375"
"18382848","4488","4488","4488","57.109375","57.109375","57.109375"
"18386944","4489","4489","4489","57.109375","57.109375","57.109375"
"18391040","4490","4490","4490","57.109375","57.109375","57.109375"
"18395136","4491","4491","4491","57.109375","57.109375","57.109375"
"18399232","4492","4492","4492","57.109375","57.109375","57.109375"
"18403328","4493","4493","4493","57.109375","57.109375","57.109375"
"18407424","4494","4494","4494","57.109375","57.109375","57.109375"
"18411520","4495","4495","4495","57.109375","57.109375","57.109375"
"18415616","4496","4496","4496","57.109375","57.109375","57.109375"
"18419712","4497","4497","4497","57.109375","57.109375","57.109375"
"18423808","4498","4498","4498","57.109375","57.109375","57.109375"
"18427904","4499","4499","4499","57.109375","57.109375","57.109375"
"18432000","4500","4500","4500","57.109375","57.109375","57.109375"
"18436096","4501","4501","4501","57.109375","57.109375","57.109375"
"18440192","4502","4502","4502","57.109375","57.109375","57.109375"
"18444288","4503","4503","4503","57.109375","57.109375","57.109375"
"18448384","4504","4504","4504","57.109375","57.109375","57.109375"
"18452480","4505","4505","4505","57.109375","57.109375","57.109375"
"18456576","4506","4506","4506","57.109375","57.109375","57.109375"
"18460672","4507","4507","4507","57.109375","57.109375","57.109375"
"18464768","4508","4508","4508","57.109375","57.109375","57.109375"
"18468864","4509","4509","4509","57.109375","57.109375","57.109375"
"18472960","4510","4510","4510","57.109375","57.109375","57.109375"
"18477056","4511","4511","4511","57.109375","57.109375","57.109375"
"18481152","4512","4512","4512","57.109375","57.109375","57.109375"
"18485248","4513","4513","4513","57.109375","57.109375","57.109375"
"18489344","4514","4514","4514","57.109375","57.109375","57.109375"
"18493440","4515","4515","4515","57.109375","57.109375","57.109375"
"18497536","4516","4516","4516","57.109375","57.109375","57.109375"
"18501632","4517","4517","4517","57.109375","57.109375","57.109375"
"18505728","4518","4518","4518","57.109375","57.109375","57.109375"
"18509824","4519","4519","4519","57.109375","57.109375","57.109375"
"18513920","4520","4520","4520","57.109375","57.109375","57.109375"
"18518016","4521","4521","4521","57.109375","57.109375","57.109375"
"18522112","4522","4522","4522","57.109375","57.109375","57.109375"
"18526208","4523","4523","4523","57.109375","57.109375","57.109375"
"18530304","4524","4524","4524","57.109375","57.109375","57.109375"
"18534400","4525","4525","4525","57.109375","57.109375","57.109375"
"18538496","4526","4526","4526","57.109375","57.109375","57.109375"
"18542592","4527","4527","4527","57.109375","57.109375","57.109375"
"18546688","4528","4528","4528","57.109375","57.109375","57.109375"
"18550784","4529","4529","4529","57.109375","57.109375","57.109375"
"18554880","4530","4530","4530","57.109375","57.109375","57.109375"
"18558976","4531","4531","4531","57.109375","57.109375","57.109375"
"18563072","4532","4532","4532","57.530517578125","57.530517578125","57.530517578125"
"18567168","4533","4533","4533","57.6484375","57.6484375","57.6484375"
"18571264","4534","4534","4534","57.6484375","57.6484375","57.6484375"
"18575360","4535","4535","4535","57.6484375","57.6484375","57.6484375"
"18579456","4536","4536","4536","57.6484375","57.6484375","57.6484375"
"18583552","4537","4537","4537","57.6484375","57.6484375","57.6484375"
"18587648","4538","4538","4538","57.6484375","57.6484375","57.6484375"
"18591744","4539","4539","4539","57.6484375","57.6484375","57.6484375"
"18595840","4540","4540","4540","57.6484375","57.6484375","57.6484375"
"18599936","4541","4541","4541","57.6484375","57.6484375","57.6484375"
"18604032","4542","4542","4542","57.6484375","57.6484375","57.6484375"
"18608128","4543","4543","4543","57.6484375","57.6484375","57.6484375"
"18612224","4544","4544","4544","57.6484375","57.6484375","57.6484375"
"18616320","4545","4545","4545","57.6484375","57.6484375","57.6484375"
"18620416","4546","4546","4546","57.6484375","57.6484375","57.6484375"
"18624512","4547","4547","4547","57.6484375","57.6484375","57.6484375"
"18628608","4548","4548","4548","57.6484375","57.6484375","57.6484375"
"18632704","4549","4549","4549","57.6484375","57.6484375","57.6484375"
"18636800","4550","4550","4550","57.6484375","57.6484375","57.6484375"
"18640896","4551","4551","4551","57.6484375","57.6484375","57.6484375"
"18644992","4552","4552","4552","57.6484375","57.6484375","57.6484375"
"18649088","4553","4553","4553","57.6484375","57.6484375","57.6484375"
"18653184","4554","4554","4554","57.6484375","57.6484375","57.6484375"
"18657280","4555","4555","4555","57.6484375","57.6484375","57.6484375"
"18661376","4556","4556","4556","57.6484375","57.6484375","57.6484375"
"18665472","4557","4557","4557","57.6484375","57.6484375","57.6484375"
"18669568","4558","4558","4558","57.6484375","57.6484375","57.6484375"
"18673664","4559","4559","4559","57.6484375","57.6484375","57.6484375"
"18677760","4560","4560","4560","57.6484375","57.6484375","57.6484375"
"18681856","4561","4561","4561","57.6484375","57.6484375","57.6484375"
"18685952","4562","4562","4562","57.6484375","57.6484375","57.6484375"
"18690048","4563","4563","4563","57.6484375","57.6484375","57.6484375"
"18694144","4564","4564","4564","57.6484375","57.6484375","57.6484375"
"18698240","4565","4565","4565","57.6484375","57.6484375","57.6484375"
"18702336","4566","4566","4566","57.6484375","57.6484375","57.6484375"
"18706432","4567","4567","4567","57.6484375","57.6484375","57.6484375"
"18710528","4568","4568","4568","57.6484375","57.6484375","57.6484375"
"18714624","4569","4569","4569","57.6484375","57.6484375","57.6484375"
"18718720","4570","4570","4570","57.6484375","57.6484375","57.6484375"
"18722816","4571","4571","4571","57.6484375","57.6484375","57.6484375"
"18726912","4572","4572","4572","57.6484375","57.6484375","57.6484375"
"18731008","4573","4573","4573","57.6484375","57.6484375","57.6484375"
"18735104","4574","4574","4574","57.6484375","57.6484375","57.6484375"
"18739200","4575","4575","4575","57.6484375","57.6484375","57.6484375"
"18743296","4576","4576","4576","57.6484375","57.6484375","57.6484375"
"18747392","4577","4577","4577","57.6484375","57.6484375","57.6484375"
"18751488","4578","4578","4578","57.6484375","57.6484375","57.6484375"
"18755584","4579","4579","4579","57.6484375","57.6484375","57.6484375"
"18759680","4580","4580","4580","57.6484375","57.6484375","57.6484375"
"18763776","4581","4581","4581","57.6484375","57.6484375","57.6484375"
"18767872","4582","4582","4582","57.6484375","57.6484375","57.6484375"
"18771968","4583","4583","4583","57.6484375","57.6484375","57.6484375"
"18776064","4584","4584","4584","57.6484375","57.6484375","57.6484375"
"18780160","4585","4585","4585","57.6484375","57.6484375","57.6484375"
"18784256","4586","4586","4586","57.6484375","57.6484375","57.6484375"
"18788352","4587","4587","4587","57.6484375","57.6484375","57.6484375"
"18792448","4588","4588","4588","57.6484375","57.6484375","57.6484375"
"18796544","4589","4589","4589","57.6484375","57.6484375","57.6484375"
"18800640","4590","4590","4590","57.6484375","57.6484375","57.6484375"
"18804736","4591","4591","4591","57.6484375","57.6484375","57.6484375"
"18808832","4592","4592","4592","57.6484375","57.6484375","57.6484375"
"18812928","4593","4593","4593","57.6484375","57.6484375","57.6484375"
"18817024","4594","4594","4594","57.6484375","57.6484375","57.6484375"
"18821120","4595","4595","4595","57.6484375","57.6484375","57.6484375"
"18825216","4596","4596","4596","57.6484375","57.6484375","57.6484375"
"18829312","4597","4597","4597","57.6484375","57.6484375","57.6484375"
"18833408","4598","4598","4598","57.6484375","57.6484375","57.6484375"
"18837504","4599","4599","4599","57.6484375","57.6484375","57.6484375"
"18841600","4600","4600","4600","57.6484375","57.6484375","57.6484375"
"18845696","4601","4601","4601","57.6484375","57.6484375","57.6484375"
"18849792","4602","4602","4602","57.6484375","57.6484375","57.6484375"
"18853888","4603","4603","4603","57.6484375","57.6484375","57.6484375"
"18857984","4604","4604","4604","57.6484375","57.6484375","57.6484375"
"18862080","4605","4605","4605","57.6484375","57.6484375","57.6484375"
"18866176","4606","4606","4606","57.6484375","57.6484375","57.6484375"
"18870272","4607","4607","4607","57.6484375","57.6484375","57.6484375"
"18874368","4608","4608","4608","57.6484375","57.6484375","57.6484375"
"18878464","4609","4609","4609","57.6484375","57.6484375","57.6484375"
"18882560","4610","4610","4610","57.63818359375","57.63818359375","57.63818359375"
"18886656","4611","4611","4611","57.6328125","57.6328125","57.6328125"
"18890752","4612","4612","4612","57.6328125","57.6328125","57.6328125"
"18894848","4613","4613","4613","57.6328125","57.6328125","57.6328125"
"18898944","4614","4614","4614","57.6328125","57.6328125","57.6328125"
"18903040","4615","4615","4615","57.6328125","57.6328125","57.6328125"
"18907136","4616","4616","4616","57.6328125","57.6328125","57.6328125"
"18911232","4617","4617","4617","57.6328125","57.6328125","57.6328125"
"18915328","4618","4618","4618","57.6328125","57.6328125","57.6328125"
"18919424","4619","4619","4619","57.6328125","57.6328125","57.6328125"
"18923520","4620","4620","4620","57.6328125","57.6328125","57.6328125"
"18927616","4621","4621","4621","57.6328125","57.6328125","57.6328125"
"18931712","4622","4622","4622","57.6328125","57.6328125","57.6328125"
"18935808","4623","4623","4623","57.6328125","57.6328125","57.6328125"
"18939904","4624","4624","4624","57.6328125","57.6328125","57.6328125"
"18944000","4625","4625","4625","57.6328125","57.6328125","57.6328125"
"18948096","4626","4626","4626","57.6328125","57.6328125","57.6328125"
"18952192","4627","4627","4627","57.6328125","57.6328125","57.6328125"
"18956288","4628","4628","4628","57.6328125","57.6328125","57.6328125"
"18960384","4629","4629","4629","57.6328125","57.6328125","57.6328125"
"18964480","4630","4630","4630","57.6328125","57.6328125","57.6328125"
"18968576","4631","4631","4631","57.6328125","57.6328125","57.6328125"
"18972672","4632","4632","4632","57.6328125","57.6328125","57.6328125"
"18976768","4633","4633","4633","57.6328125","57.6328125","57.6328125"
"18980864","4634","4634","4634","57.6328125","57.6328125","57.6328125"
"18984960","4635","4635","4635","57.6328125","57.6328125","57.6328125"
"18989056","4636","4636","4636","57.6328125","57.6328125","57.6328125"
"18993152","4637","4637","4637","57.6328125","57.6328125","57.6328125"
"18997248","4638","4638","4638","57.6328125","57.6328125","57.6328125"
"19001344","4639","4639","4639","57.6328125","57.6328125","57.6328125"
"19005440","4640","4640","4640","57.6328125","57.6328125","57.6328125"
"19009536","4641","4641","4641","57.6328125","57.6328125","57.6328125"
"19013632","4642","4642","4642","57.6328125","57.6328125","57.6328125"
"19017728","4643","4643","4643","57.6328125","57.6328125","57.6328125"
"19021824","4644","4644","4644","57.6328125","57.6328125","57.6328125"
"19025920","4645","4645","4645","57.6328125","57.6328125","57.6328125"
"19030016","4646","4646","4646","57.6328125","57.6328125","57.6328125"
"19034112","4647","4647","4647","57.6328125","57.6328125","57.6328125"
"19038208","4648","4648","4648","57.6328125","57.6328125","57.6328125"
"19042304","4649","4649","4649","57.6328125","57.6328125","57.6328125"
"19046400","4650","4650","4650","57.6328125","57.6328125","57.6328125"
"19050496","4651","4651","4651","57.6328125","57.6328125","57.6328125"
"19054592","4652","4652","4652","57.6328125","57.6328125","57.6328125"
"19058688","4653","4653","4653","57.6328125","57.6328125","57.6328125"
"19062784","4654","4654","4654","57.6328125","57.6328125","57.6328125"
"19066880","4655","4655","4655","57.6328125","57.6328125","57.6328125"
"19070976","4656","4656","4656","57.6328125","57.6328125","57.6328125"
"19075072","4657","4657","4657","57.6328125","57.6328125","57.6328125"
"19079168","4658","4658","4658","57.6328125","57.6328125","57.6328125"
"19083264","4659","4659","4659","57.6328125","57.6328125","57.6328125"
"19087360","4660","4660","4660","57.6328125","57.6328125","57.6328125"
"19091456","4661","4661","4661","57.6328125","57.6328125","57.6328125"
"19095552","4662","4662","4662","57.6328125","57.6328125","57.6328125"
"19099648","4663","4663","4663","57.6328125","57.6328125","57.6328125"
"19103744","4664","4664","4664","57.6328125","57.6328125","57.6328125"
"19107840","4665","4665","4665","57.6328125","57.6328125","57.6328125"
"19111936","4666","4666","4666","57.6328125","57.6328125","57.6328125"
"19116032","4667","4667","4667","57.6328125","57.6328125","57.6328125"
