"env_step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Asterix-MinAtar - returned_episode_returns__MAX"
"15364096","3751","3751","3751","56.453125","56.453125","56.453125"
"15368192","3752","3752","3752","56.453125","56.453125","56.453125"
"15372288","3753","3753","3753","56.453125","56.453125","56.453125"
"15376384","3754","3754","3754","56.453125","56.453125","56.453125"
"15380480","3755","3755","3755","56.453125","56.453125","56.453125"
"15384576","3756","3756","3756","56.453125","56.453125","56.453125"
"15388672","3757","3757","3757","56.453125","56.453125","56.453125"
"15392768","3758","3758","3758","56.453125","56.453125","56.453125"
"15396864","3759","3759","3759","56.453125","56.453125","56.453125"
"15400960","3760","3760","3760","56.453125","56.453125","56.453125"
"15405056","3761","3761","3761","56.453125","56.453125","56.453125"
"15409152","3762","3762","3762","56.453125","56.453125","56.453125"
"15413248","3763","3763","3763","56.453125","56.453125","56.453125"
"15417344","3764","3764","3764","56.453125","56.453125","56.453125"
"15421440","3765","3765","3765","56.453125","56.453125","56.453125"
"15425536","3766","3766","3766","56.453125","56.453125","56.453125"
"15429632","3767","3767","3767","56.453125","56.453125","56.453125"
"15433728","3768","3768","3768","56.453125","56.453125","56.453125"
"15437824","3769","3769","3769","56.453125","56.453125","56.453125"
"15441920","3770","3770","3770","56.453125","56.453125","56.453125"
"15446016","3771","3771","3771","56.453125","56.453125","56.453125"
"15450112","3772","3772","3772","56.453125","56.453125","56.453125"
"15454208","3773","3773","3773","56.453125","56.453125","56.453125"
"15458304","3774","3774","3774","56.453125","56.453125","56.453125"
"15462400","3775","3775","3775","56.453125","56.453125","56.453125"
"15466496","3776","3776","3776","56.453125","56.453125","56.453125"
"15470592","3777","3777","3777","56.453125","56.453125","56.453125"
"15474688","3778","3778","3778","56.453125","56.453125","56.453125"
"15478784","3779","3779","3779","56.453125","56.453125","56.453125"
"15482880","3780","3780","3780","56.453125","56.453125","56.453125"
"15486976","3781","3781","3781","56.453125","56.453125","56.453125"
"15491072","3782","3782","3782","56.453125","56.453125","56.453125"
"15495168","3783","3783","3783","56.453125","56.453125","56.453125"
"15499264","3784","3784","3784","56.453125","56.453125","56.453125"
"15503360","3785","3785","3785","56.453125","56.453125","56.453125"
"15507456","3786","3786","3786","56.453125","56.453125","56.453125"
"15511552","3787","3787","3787","56.453125","56.453125","56.453125"
"15515648","3788","3788","3788","56.453125","56.453125","56.453125"
"15519744","3789","3789","3789","56.453125","56.453125","56.453125"
"15523840","3790","3790","3790","56.453125","56.453125","56.453125"
"15527936","3791","3791","3791","56.453125","56.453125","56.453125"
"15532032","3792","3792","3792","56.453125","56.453125","56.453125"
"15536128","3793","3793","3793","56.453125","56.453125","56.453125"
"15540224","3794","3794","3794","56.453125","56.453125","56.453125"
"15544320","3795","3795","3795","56.453125","56.453125","56.453125"
"15548416","3796","3796","3796","56.453125","56.453125","56.453125"
"15552512","3797","3797","3797","56.453125","56.453125","56.453125"
"15556608","3798","3798","3798","56.453125","56.453125","56.453125"
"15560704","3799","3799","3799","56.453125","56.453125","56.453125"
"15564800","3800","3800","3800","56.453125","56.453125","56.453125"
"15568896","3801","3801","3801","56.453125","56.453125","56.453125"
"15572992","3802","3802","3802","56.453125","56.453125","56.453125"
"15577088","3803","3803","3803","56.453125","56.453125","56.453125"
"15581184","3804","3804","3804","56.453125","56.453125","56.453125"
"15585280","3805","3805","3805","56.453125","56.453125","56.453125"
"15589376","3806","3806","3806","56.453125","56.453125","56.453125"
"15593472","3807","3807","3807","56.453125","56.453125","56.453125"
"15597568","3808","3808","3808","56.453125","56.453125","56.453125"
"15601664","3809","3809","3809","56.453125","56.453125","56.453125"
"15605760","3810","3810","3810","56.453125","56.453125","56.453125"
"15609856","3811","3811","3811","56.453125","56.453125","56.453125"
"15613952","3812","3812","3812","56.453125","56.453125","56.453125"
"15618048","3813","3813","3813","56.453125","56.453125","56.453125"
"15622144","3814","3814","3814","56.453125","56.453125","56.453125"
"15626240","3815","3815","3815","56.453125","56.453125","56.453125"
"15630336","3816","3816","3816","56.453125","56.453125","56.453125"
"15634432","3817","3817","3817","56.453125","56.453125","56.453125"
"15638528","3818","3818","3818","56.453125","56.453125","56.453125"
"15642624","3819","3819","3819","56.453125","56.453125","56.453125"
"15646720","3820","3820","3820","56.453125","56.453125","56.453125"
"15650816","3821","3821","3821","56.453125","56.453125","56.453125"
"15654912","3822","3822","3822","56.453125","56.453125","56.453125"
"15659008","3823","3823","3823","56.453125","56.453125","56.453125"
"15663104","3824","3824","3824","56.453125","56.453125","56.453125"
"15667200","3825","3825","3825","56.453125","56.453125","56.453125"
"15671296","3826","3826","3826","56.453125","56.453125","56.453125"
"15675392","3827","3827","3827","56.453125","56.453125","56.453125"
"15679488","3828","3828","3828","56.453125","56.453125","56.453125"
"15683584","3829","3829","3829","55.95751953125","55.95751953125","55.95751953125"
"15687680","3830","3830","3830","55.90625","55.90625","55.90625"
"15691776","3831","3831","3831","55.90625","55.90625","55.90625"
"15695872","3832","3832","3832","55.90625","55.90625","55.90625"
"15699968","3833","3833","3833","55.90625","55.90625","55.90625"
"15704064","3834","3834","3834","55.90625","55.90625","55.90625"
"15708160","3835","3835","3835","55.90625","55.90625","55.90625"
"15712256","3836","3836","3836","55.90625","55.90625","55.90625"
"15716352","3837","3837","3837","55.90625","55.90625","55.90625"
"15720448","3838","3838","3838","55.90625","55.90625","55.90625"
"15724544","3839","3839","3839","55.90625","55.90625","55.90625"
"15728640","3840","3840","3840","55.90625","55.90625","55.90625"
"15732736","3841","3841","3841","55.90625","55.90625","55.90625"
"15736832","3842","3842","3842","55.90625","55.90625","55.90625"
"15740928","3843","3843","3843","55.90625","55.90625","55.90625"
"15745024","3844","3844","3844","55.90625","55.90625","55.90625"
"15749120","3845","3845","3845","55.90625","55.90625","55.90625"
"15753216","3846","3846","3846","55.90625","55.90625","55.90625"
"15757312","3847","3847","3847","55.90625","55.90625","55.90625"
"15761408","3848","3848","3848","55.90625","55.90625","55.90625"
"15765504","3849","3849","3849","55.90625","55.90625","55.90625"
"15769600","3850","3850","3850","55.90625","55.90625","55.90625"
"15773696","3851","3851","3851","55.90625","55.90625","55.90625"
"15777792","3852","3852","3852","55.90625","55.90625","55.90625"
"15781888","3853","3853","3853","55.90625","55.90625","55.90625"
"15785984","3854","3854","3854","55.90625","55.90625","55.90625"
"15790080","3855","3855","3855","55.90625","55.90625","55.90625"
"15794176","3856","3856","3856","55.90625","55.90625","55.90625"
"15798272","3857","3857","3857","55.90625","55.90625","55.90625"
"15802368","3858","3858","3858","55.90625","55.90625","55.90625"
"15806464","3859","3859","3859","55.90625","55.90625","55.90625"
"15810560","3860","3860","3860","55.90625","55.90625","55.90625"
"15814656","3861","3861","3861","55.90625","55.90625","55.90625"
"15818752","3862","3862","3862","55.90625","55.90625","55.90625"
"15822848","3863","3863","3863","55.90625","55.90625","55.90625"
"15826944","3864","3864","3864","55.90625","55.90625","55.90625"
"15831040","3865","3865","3865","55.90625","55.90625","55.90625"
"15835136","3866","3866","3866","55.90625","55.90625","55.90625"
"15839232","3867","3867","3867","55.90625","55.90625","55.90625"
"15843328","3868","3868","3868","55.90625","55.90625","55.90625"
"15847424","3869","3869","3869","55.90625","55.90625","55.90625"
"15851520","3870","3870","3870","55.90625","55.90625","55.90625"
"15855616","3871","3871","3871","55.90625","55.90625","55.90625"
"15859712","3872","3872","3872","55.90625","55.90625","55.90625"
"15863808","3873","3873","3873","55.90625","55.90625","55.90625"
"15867904","3874","3874","3874","55.90625","55.90625","55.90625"
"15872000","3875","3875","3875","55.90625","55.90625","55.90625"
"15876096","3876","3876","3876","55.90625","55.90625","55.90625"
"15880192","3877","3877","3877","55.90625","55.90625","55.90625"
"15884288","3878","3878","3878","55.90625","55.90625","55.90625"
"15888384","3879","3879","3879","55.90625","55.90625","55.90625"
"15892480","3880","3880","3880","55.90625","55.90625","55.90625"
"15896576","3881","3881","3881","55.90625","55.90625","55.90625"
"15900672","3882","3882","3882","55.90625","55.90625","55.90625"
"15904768","3883","3883","3883","55.90625","55.90625","55.90625"
"15908864","3884","3884","3884","55.90625","55.90625","55.90625"
"15912960","3885","3885","3885","55.90625","55.90625","55.90625"
"15917056","3886","3886","3886","55.90625","55.90625","55.90625"
"15921152","3887","3887","3887","55.90625","55.90625","55.90625"
"15925248","3888","3888","3888","55.90625","55.90625","55.90625"
"15929344","3889","3889","3889","55.90625","55.90625","55.90625"
"15933440","3890","3890","3890","55.90625","55.90625","55.90625"
"15937536","3891","3891","3891","55.90625","55.90625","55.90625"
"15941632","3892","3892","3892","55.90625","55.90625","55.90625"
"15945728","3893","3893","3893","55.90625","55.90625","55.90625"
"15949824","3894","3894","3894","55.90625","55.90625","55.90625"
"15953920","3895","3895","3895","55.90625","55.90625","55.90625"
"15958016","3896","3896","3896","55.90625","55.90625","55.90625"
"15962112","3897","3897","3897","55.90625","55.90625","55.90625"
"15966208","3898","3898","3898","55.90625","55.90625","55.90625"
"15970304","3899","3899","3899","55.90625","55.90625","55.90625"
"15974400","3900","3900","3900","55.90625","55.90625","55.90625"
"15978496","3901","3901","3901","55.90625","55.90625","55.90625"
"15982592","3902","3902","3902","55.90625","55.90625","55.90625"
"15986688","3903","3903","3903","55.90625","55.90625","55.90625"
"15990784","3904","3904","3904","55.90625","55.90625","55.90625"
"15994880","3905","3905","3905","55.90625","55.90625","55.90625"
"15998976","3906","3906","3906","55.90625","55.90625","55.90625"
"16003072","3907","3907","3907","56.022216796875","56.022216796875","56.022216796875"
"16007168","3908","3908","3908","56.0546875","56.0546875","56.0546875"
"16011264","3909","3909","3909","56.0546875","56.0546875","56.0546875"
"16015360","3910","3910","3910","56.0546875","56.0546875","56.0546875"
"16019456","3911","3911","3911","56.0546875","56.0546875","56.0546875"
"16023552","3912","3912","3912","56.0546875","56.0546875","56.0546875"
"16027648","3913","3913","3913","56.0546875","56.0546875","56.0546875"
"16031744","3914","3914","3914","56.0546875","56.0546875","56.0546875"
"16035840","3915","3915","3915","56.0546875","56.0546875","56.0546875"
"16039936","3916","3916","3916","56.0546875","56.0546875","56.0546875"
"16044032","3917","3917","3917","56.0546875","56.0546875","56.0546875"
"16048128","3918","3918","3918","56.0546875","56.0546875","56.0546875"
"16052224","3919","3919","3919","56.0546875","56.0546875","56.0546875"
"16056320","3920","3920","3920","56.0546875","56.0546875","56.0546875"
"16060416","3921","3921","3921","56.0546875","56.0546875","56.0546875"
"16064512","3922","3922","3922","56.0546875","56.0546875","56.0546875"
"16068608","3923","3923","3923","56.0546875","56.0546875","56.0546875"
"16072704","3924","3924","3924","56.0546875","56.0546875","56.0546875"
"16076800","3925","3925","3925","56.0546875","56.0546875","56.0546875"
"16080896","3926","3926","3926","56.0546875","56.0546875","56.0546875"
"16084992","3927","3927","3927","56.0546875","56.0546875","56.0546875"
"16089088","3928","3928","3928","56.0546875","56.0546875","56.0546875"
"16093184","3929","3929","3929","56.0546875","56.0546875","56.0546875"
"16097280","3930","3930","3930","56.0546875","56.0546875","56.0546875"
"16101376","3931","3931","3931","56.0546875","56.0546875","56.0546875"
"16105472","3932","3932","3932","56.0546875","56.0546875","56.0546875"
"16109568","3933","3933","3933","56.0546875","56.0546875","56.0546875"
"16113664","3934","3934","3934","56.0546875","56.0546875","56.0546875"
"16117760","3935","3935","3935","56.0546875","56.0546875","56.0546875"
"16121856","3936","3936","3936","56.0546875","56.0546875","56.0546875"
"16125952","3937","3937","3937","56.0546875","56.0546875","56.0546875"
"16130048","3938","3938","3938","56.0546875","56.0546875","56.0546875"
"16134144","3939","3939","3939","56.0546875","56.0546875","56.0546875"
"16138240","3940","3940","3940","56.0546875","56.0546875","56.0546875"
"16142336","3941","3941","3941","56.0546875","56.0546875","56.0546875"
"16146432","3942","3942","3942","56.0546875","56.0546875","56.0546875"
"16150528","3943","3943","3943","56.0546875","56.0546875","56.0546875"
"16154624","3944","3944","3944","56.0546875","56.0546875","56.0546875"
"16158720","3945","3945","3945","56.0546875","56.0546875","56.0546875"
"16162816","3946","3946","3946","56.0546875","56.0546875","56.0546875"
"16166912","3947","3947","3947","56.0546875","56.0546875","56.0546875"
"16171008","3948","3948","3948","56.0546875","56.0546875","56.0546875"
"16175104","3949","3949","3949","56.0546875","56.0546875","56.0546875"
"16179200","3950","3950","3950","56.0546875","56.0546875","56.0546875"
"16183296","3951","3951","3951","56.0546875","56.0546875","56.0546875"
"16187392","3952","3952","3952","56.0546875","56.0546875","56.0546875"
"16191488","3953","3953","3953","56.0546875","56.0546875","56.0546875"
"16195584","3954","3954","3954","56.0546875","56.0546875","56.0546875"
"16199680","3955","3955","3955","56.0546875","56.0546875","56.0546875"
"16203776","3956","3956","3956","56.0546875","56.0546875","56.0546875"
"16207872","3957","3957","3957","56.0546875","56.0546875","56.0546875"
"16211968","3958","3958","3958","56.0546875","56.0546875","56.0546875"
"16216064","3959","3959","3959","56.0546875","56.0546875","56.0546875"
"16220160","3960","3960","3960","56.0546875","56.0546875","56.0546875"
"16224256","3961","3961","3961","56.0546875","56.0546875","56.0546875"
"16228352","3962","3962","3962","56.0546875","56.0546875","56.0546875"
"16232448","3963","3963","3963","56.0546875","56.0546875","56.0546875"
"16236544","3964","3964","3964","56.0546875","56.0546875","56.0546875"
"16240640","3965","3965","3965","56.0546875","56.0546875","56.0546875"
"16244736","3966","3966","3966","56.0546875","56.0546875","56.0546875"
"16248832","3967","3967","3967","56.0546875","56.0546875","56.0546875"
"16252928","3968","3968","3968","56.0546875","56.0546875","56.0546875"
"16257024","3969","3969","3969","56.0546875","56.0546875","56.0546875"
"16261120","3970","3970","3970","56.0546875","56.0546875","56.0546875"
"16265216","3971","3971","3971","56.0546875","56.0546875","56.0546875"
"16269312","3972","3972","3972","56.0546875","56.0546875","56.0546875"
"16273408","3973","3973","3973","56.0546875","56.0546875","56.0546875"
"16277504","3974","3974","3974","56.0546875","56.0546875","56.0546875"
"16281600","3975","3975","3975","56.0546875","56.0546875","56.0546875"
"16285696","3976","3976","3976","56.0546875","56.0546875","56.0546875"
"16289792","3977","3977","3977","56.0546875","56.0546875","56.0546875"
"16293888","3978","3978","3978","56.0546875","56.0546875","56.0546875"
"16297984","3979","3979","3979","56.0546875","56.0546875","56.0546875"
"16302080","3980","3980","3980","56.0546875","56.0546875","56.0546875"
"16306176","3981","3981","3981","56.0546875","56.0546875","56.0546875"
"16310272","3982","3982","3982","56.0546875","56.0546875","56.0546875"
"16314368","3983","3983","3983","56.0546875","56.0546875","56.0546875"
"16318464","3984","3984","3984","56.0546875","56.0546875","56.0546875"
"16322560","3985","3985","3985","56.61865234375","56.61865234375","56.61865234375"
"16326656","3986","3986","3986","56.9140625","56.9140625","56.9140625"
"16330752","3987","3987","3987","56.9140625","56.9140625","56.9140625"
"16334848","3988","3988","3988","56.9140625","56.9140625","56.9140625"
"16338944","3989","3989","3989","56.9140625","56.9140625","56.9140625"
"16343040","3990","3990","3990","56.9140625","56.9140625","56.9140625"
"16347136","3991","3991","3991","56.9140625","56.9140625","56.9140625"
"16351232","3992","3992","3992","56.9140625","56.9140625","56.9140625"
"16355328","3993","3993","3993","56.9140625","56.9140625","56.9140625"
"16359424","3994","3994","3994","56.9140625","56.9140625","56.9140625"
"16363520","3995","3995","3995","56.9140625","56.9140625","56.9140625"
"16367616","3996","3996","3996","56.9140625","56.9140625","56.9140625"
"16371712","3997","3997","3997","56.9140625","56.9140625","56.9140625"
"16375808","3998","3998","3998","56.9140625","56.9140625","56.9140625"
"16379904","3999","3999","3999","56.9140625","56.9140625","56.9140625"
"16384000","4000","4000","4000","56.9140625","56.9140625","56.9140625"
"16388096","4001","4001","4001","56.9140625","56.9140625","56.9140625"
"16392192","4002","4002","4002","56.9140625","56.9140625","56.9140625"
"16396288","4003","4003","4003","56.9140625","56.9140625","56.9140625"
"16400384","4004","4004","4004","56.9140625","56.9140625","56.9140625"
"16404480","4005","4005","4005","56.9140625","56.9140625","56.9140625"
"16408576","4006","4006","4006","56.9140625","56.9140625","56.9140625"
"16412672","4007","4007","4007","56.9140625","56.9140625","56.9140625"
"16416768","4008","4008","4008","56.9140625","56.9140625","56.9140625"
"16420864","4009","4009","4009","56.9140625","56.9140625","56.9140625"
"16424960","4010","4010","4010","56.9140625","56.9140625","56.9140625"
"16429056","4011","4011","4011","56.9140625","56.9140625","56.9140625"
"16433152","4012","4012","4012","56.9140625","56.9140625","56.9140625"
"16437248","4013","4013","4013","56.9140625","56.9140625","56.9140625"
"16441344","4014","4014","4014","56.9140625","56.9140625","56.9140625"
"16445440","4015","4015","4015","56.9140625","56.9140625","56.9140625"
"16449536","4016","4016","4016","56.9140625","56.9140625","56.9140625"
"16453632","4017","4017","4017","56.9140625","56.9140625","56.9140625"
"16457728","4018","4018","4018","56.9140625","56.9140625","56.9140625"
"16461824","4019","4019","4019","56.9140625","56.9140625","56.9140625"
"16465920","4020","4020","4020","56.9140625","56.9140625","56.9140625"
"16470016","4021","4021","4021","56.9140625","56.9140625","56.9140625"
"16474112","4022","4022","4022","56.9140625","56.9140625","56.9140625"
"16478208","4023","4023","4023","56.9140625","56.9140625","56.9140625"
"16482304","4024","4024","4024","56.9140625","56.9140625","56.9140625"
"16486400","4025","4025","4025","56.9140625","56.9140625","56.9140625"
"16490496","4026","4026","4026","56.9140625","56.9140625","56.9140625"
"16494592","4027","4027","4027","56.9140625","56.9140625","56.9140625"
"16498688","4028","4028","4028","56.9140625","56.9140625","56.9140625"
"16502784","4029","4029","4029","56.9140625","56.9140625","56.9140625"
"16506880","4030","4030","4030","56.9140625","56.9140625","56.9140625"
"16510976","4031","4031","4031","56.9140625","56.9140625","56.9140625"
"16515072","4032","4032","4032","56.9140625","56.9140625","56.9140625"
"16519168","4033","4033","4033","56.9140625","56.9140625","56.9140625"
"16523264","4034","4034","4034","56.9140625","56.9140625","56.9140625"
"16527360","4035","4035","4035","56.9140625","56.9140625","56.9140625"
"16531456","4036","4036","4036","56.9140625","56.9140625","56.9140625"
"16535552","4037","4037","4037","56.9140625","56.9140625","56.9140625"
"16539648","4038","4038","4038","56.9140625","56.9140625","56.9140625"
"16543744","4039","4039","4039","56.9140625","56.9140625","56.9140625"
"16547840","4040","4040","4040","56.9140625","56.9140625","56.9140625"
"16551936","4041","4041","4041","56.9140625","56.9140625","56.9140625"
"16556032","4042","4042","4042","56.9140625","56.9140625","56.9140625"
"16560128","4043","4043","4043","56.9140625","56.9140625","56.9140625"
"16564224","4044","4044","4044","56.9140625","56.9140625","56.9140625"
"16568320","4045","4045","4045","56.9140625","56.9140625","56.9140625"
"16572416","4046","4046","4046","56.9140625","56.9140625","56.9140625"
"16576512","4047","4047","4047","56.9140625","56.9140625","56.9140625"
"16580608","4048","4048","4048","56.9140625","56.9140625","56.9140625"
"16584704","4049","4049","4049","56.9140625","56.9140625","56.9140625"
"16588800","4050","4050","4050","56.9140625","56.9140625","56.9140625"
"16592896","4051","4051","4051","56.9140625","56.9140625","56.9140625"
"16596992","4052","4052","4052","56.9140625","56.9140625","56.9140625"
"16601088","4053","4053","4053","56.9140625","56.9140625","56.9140625"
"16605184","4054","4054","4054","56.9140625","56.9140625","56.9140625"
"16609280","4055","4055","4055","56.9140625","56.9140625","56.9140625"
"16613376","4056","4056","4056","56.9140625","56.9140625","56.9140625"
"16617472","4057","4057","4057","56.9140625","56.9140625","56.9140625"
"16621568","4058","4058","4058","56.9140625","56.9140625","56.9140625"
"16625664","4059","4059","4059","56.9140625","56.9140625","56.9140625"
"16629760","4060","4060","4060","56.9140625","56.9140625","56.9140625"
"16633856","4061","4061","4061","56.9140625","56.9140625","56.9140625"
"16637952","4062","4062","4062","56.9140625","56.9140625","56.9140625"
"16642048","4063","4063","4063","56.748046875","56.748046875","56.748046875"
"16646144","4064","4064","4064","56.6015625","56.6015625","56.6015625"
"16650240","4065","4065","4065","56.6015625","56.6015625","56.6015625"
"16654336","4066","4066","4066","56.6015625","56.6015625","56.6015625"
"16658432","4067","4067","4067","56.6015625","56.6015625","56.6015625"
"16662528","4068","4068","4068","56.6015625","56.6015625","56.6015625"
"16666624","4069","4069","4069","56.6015625","56.6015625","56.6015625"
"16670720","4070","4070","4070","56.6015625","56.6015625","56.6015625"
"16674816","4071","4071","4071","56.6015625","56.6015625","56.6015625"
"16678912","4072","4072","4072","56.6015625","56.6015625","56.6015625"
"16683008","4073","4073","4073","56.6015625","56.6015625","56.6015625"
"16687104","4074","4074","4074","56.6015625","56.6015625","56.6015625"
"16691200","4075","4075","4075","56.6015625","56.6015625","56.6015625"
"16695296","4076","4076","4076","56.6015625","56.6015625","56.6015625"
"16699392","4077","4077","4077","56.6015625","56.6015625","56.6015625"
"16703488","4078","4078","4078","56.6015625","56.6015625","56.6015625"
"16707584","4079","4079","4079","56.6015625","56.6015625","56.6015625"
"16711680","4080","4080","4080","56.6015625","56.6015625","56.6015625"
"16715776","4081","4081","4081","56.6015625","56.6015625","56.6015625"
"16719872","4082","4082","4082","56.6015625","56.6015625","56.6015625"
"16723968","4083","4083","4083","56.6015625","56.6015625","56.6015625"
"16728064","4084","4084","4084","56.6015625","56.6015625","56.6015625"
"16732160","4085","4085","4085","56.6015625","56.6015625","56.6015625"
"16736256","4086","4086","4086","56.6015625","56.6015625","56.6015625"
"16740352","4087","4087","4087","56.6015625","56.6015625","56.6015625"
"16744448","4088","4088","4088","56.6015625","56.6015625","56.6015625"
"16748544","4089","4089","4089","56.6015625","56.6015625","56.6015625"
"16752640","4090","4090","4090","56.6015625","56.6015625","56.6015625"
"16756736","4091","4091","4091","56.6015625","56.6015625","56.6015625"
"16760832","4092","4092","4092","56.6015625","56.6015625","56.6015625"
"16764928","4093","4093","4093","56.6015625","56.6015625","56.6015625"
"16769024","4094","4094","4094","56.6015625","56.6015625","56.6015625"
"16773120","4095","4095","4095","56.6015625","56.6015625","56.6015625"
"16777216","4096","4096","4096","56.6015625","56.6015625","56.6015625"
"16781312","4097","4097","4097","56.6015625","56.6015625","56.6015625"
"16785408","4098","4098","4098","56.6015625","56.6015625","56.6015625"
"16789504","4099","4099","4099","56.6015625","56.6015625","56.6015625"
"16793600","4100","4100","4100","56.6015625","56.6015625","56.6015625"
"16797696","4101","4101","4101","56.6015625","56.6015625","56.6015625"
"16801792","4102","4102","4102","56.6015625","56.6015625","56.6015625"
"16805888","4103","4103","4103","56.6015625","56.6015625","56.6015625"
"16809984","4104","4104","4104","56.6015625","56.6015625","56.6015625"
"16814080","4105","4105","4105","56.6015625","56.6015625","56.6015625"
"16818176","4106","4106","4106","56.6015625","56.6015625","56.6015625"
"16822272","4107","4107","4107","56.6015625","56.6015625","56.6015625"
"16826368","4108","4108","4108","56.6015625","56.6015625","56.6015625"
"16830464","4109","4109","4109","56.6015625","56.6015625","56.6015625"
"16834560","4110","4110","4110","56.6015625","56.6015625","56.6015625"
"16838656","4111","4111","4111","56.6015625","56.6015625","56.6015625"
"16842752","4112","4112","4112","56.6015625","56.6015625","56.6015625"
"16846848","4113","4113","4113","56.6015625","56.6015625","56.6015625"
"16850944","4114","4114","4114","56.6015625","56.6015625","56.6015625"
"16855040","4115","4115","4115","56.6015625","56.6015625","56.6015625"
"16859136","4116","4116","4116","56.6015625","56.6015625","56.6015625"
"16863232","4117","4117","4117","56.6015625","56.6015625","56.6015625"
"16867328","4118","4118","4118","56.6015625","56.6015625","56.6015625"
"16871424","4119","4119","4119","56.6015625","56.6015625","56.6015625"
"16875520","4120","4120","4120","56.6015625","56.6015625","56.6015625"
"16879616","4121","4121","4121","56.6015625","56.6015625","56.6015625"
"16883712","4122","4122","4122","56.6015625","56.6015625","56.6015625"
"16887808","4123","4123","4123","56.6015625","56.6015625","56.6015625"
"16891904","4124","4124","4124","56.6015625","56.6015625","56.6015625"
"16896000","4125","4125","4125","56.6015625","56.6015625","56.6015625"
"16900096","4126","4126","4126","56.6015625","56.6015625","56.6015625"
"16904192","4127","4127","4127","56.6015625","56.6015625","56.6015625"
"16908288","4128","4128","4128","56.6015625","56.6015625","56.6015625"
"16912384","4129","4129","4129","56.6015625","56.6015625","56.6015625"
"16916480","4130","4130","4130","56.6015625","56.6015625","56.6015625"
"16920576","4131","4131","4131","56.6015625","56.6015625","56.6015625"
"16924672","4132","4132","4132","56.6015625","56.6015625","56.6015625"
"16928768","4133","4133","4133","56.6015625","56.6015625","56.6015625"
"16932864","4134","4134","4134","56.6015625","56.6015625","56.6015625"
"16936960","4135","4135","4135","56.6015625","56.6015625","56.6015625"
"16941056","4136","4136","4136","56.6015625","56.6015625","56.6015625"
"16945152","4137","4137","4137","56.6015625","56.6015625","56.6015625"
"16949248","4138","4138","4138","56.6015625","56.6015625","56.6015625"
"16953344","4139","4139","4139","56.6015625","56.6015625","56.6015625"
"16957440","4140","4140","4140","56.6015625","56.6015625","56.6015625"
"16961536","4141","4141","4141","56.70947265625","56.70947265625","56.70947265625"
"16965632","4142","4142","4142","56.8671875","56.8671875","56.8671875"
"16969728","4143","4143","4143","56.8671875","56.8671875","56.8671875"
"16973824","4144","4144","4144","56.8671875","56.8671875","56.8671875"
"16977920","4145","4145","4145","56.8671875","56.8671875","56.8671875"
"16982016","4146","4146","4146","56.8671875","56.8671875","56.8671875"
"16986112","4147","4147","4147","56.8671875","56.8671875","56.8671875"
"16990208","4148","4148","4148","56.8671875","56.8671875","56.8671875"
"16994304","4149","4149","4149","56.8671875","56.8671875","56.8671875"
"16998400","4150","4150","4150","56.8671875","56.8671875","56.8671875"
"17002496","4151","4151","4151","56.8671875","56.8671875","56.8671875"
"17006592","4152","4152","4152","56.8671875","56.8671875","56.8671875"
"17010688","4153","4153","4153","56.8671875","56.8671875","56.8671875"
"17014784","4154","4154","4154","56.8671875","56.8671875","56.8671875"
"17018880","4155","4155","4155","56.8671875","56.8671875","56.8671875"
"17022976","4156","4156","4156","56.8671875","56.8671875","56.8671875"
"17027072","4157","4157","4157","56.8671875","56.8671875","56.8671875"
"17031168","4158","4158","4158","56.8671875","56.8671875","56.8671875"
"17035264","4159","4159","4159","56.8671875","56.8671875","56.8671875"
"17039360","4160","4160","4160","56.8671875","56.8671875","56.8671875"
"17043456","4161","4161","4161","56.8671875","56.8671875","56.8671875"
"17047552","4162","4162","4162","56.8671875","56.8671875","56.8671875"
"17051648","4163","4163","4163","56.8671875","56.8671875","56.8671875"
"17055744","4164","4164","4164","56.8671875","56.8671875","56.8671875"
"17059840","4165","4165","4165","56.8671875","56.8671875","56.8671875"
"17063936","4166","4166","4166","56.8671875","56.8671875","56.8671875"
"17068032","4167","4167","4167","56.8671875","56.8671875","56.8671875"
"17072128","4168","4168","4168","56.8671875","56.8671875","56.8671875"
"17076224","4169","4169","4169","56.8671875","56.8671875","56.8671875"
"17080320","4170","4170","4170","56.8671875","56.8671875","56.8671875"
"17084416","4171","4171","4171","56.8671875","56.8671875","56.8671875"
"17088512","4172","4172","4172","56.8671875","56.8671875","56.8671875"
"17092608","4173","4173","4173","56.8671875","56.8671875","56.8671875"
"17096704","4174","4174","4174","56.8671875","56.8671875","56.8671875"
"17100800","4175","4175","4175","56.8671875","56.8671875","56.8671875"
"17104896","4176","4176","4176","56.8671875","56.8671875","56.8671875"
"17108992","4177","4177","4177","56.8671875","56.8671875","56.8671875"
"17113088","4178","4178","4178","56.8671875","56.8671875","56.8671875"
"17117184","4179","4179","4179","56.8671875","56.8671875","56.8671875"
"17121280","4180","4180","4180","56.8671875","56.8671875","56.8671875"
