"env_step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - _step__MAX","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MIN","Freeway-MinAtar_Transfer_From_Breakout-MinAtar - returned_episode_returns__MAX"
"14774272","3607","3607","3607","57.1640625","57.1640625","57.1640625"
"14778368","3608","3608","3608","57.1640625","57.1640625","57.1640625"
"14782464","3609","3609","3609","57.1640625","57.1640625","57.1640625"
"14786560","3610","3610","3610","57.1640625","57.1640625","57.1640625"
"14790656","3611","3611","3611","57.1640625","57.1640625","57.1640625"
"14794752","3612","3612","3612","57.1640625","57.1640625","57.1640625"
"14798848","3613","3613","3613","57.1640625","57.1640625","57.1640625"
"14802944","3614","3614","3614","57.1640625","57.1640625","57.1640625"
"14807040","3615","3615","3615","57.1640625","57.1640625","57.1640625"
"14811136","3616","3616","3616","57.1640625","57.1640625","57.1640625"
"14815232","3617","3617","3617","57.1640625","57.1640625","57.1640625"
"14819328","3618","3618","3618","57.1640625","57.1640625","57.1640625"
"14823424","3619","3619","3619","57.1640625","57.1640625","57.1640625"
"14827520","3620","3620","3620","57.1640625","57.1640625","57.1640625"
"14831616","3621","3621","3621","57.1640625","57.1640625","57.1640625"
"14835712","3622","3622","3622","57.1640625","57.1640625","57.1640625"
"14839808","3623","3623","3623","57.1640625","57.1640625","57.1640625"
"14843904","3624","3624","3624","57.1640625","57.1640625","57.1640625"
"14848000","3625","3625","3625","57.1640625","57.1640625","57.1640625"
"14852096","3626","3626","3626","57.1640625","57.1640625","57.1640625"
"14856192","3627","3627","3627","57.1640625","57.1640625","57.1640625"
"14860288","3628","3628","3628","57.1640625","57.1640625","57.1640625"
"14864384","3629","3629","3629","57.1640625","57.1640625","57.1640625"
"14868480","3630","3630","3630","57.1640625","57.1640625","57.1640625"
"14872576","3631","3631","3631","57.1640625","57.1640625","57.1640625"
"14876672","3632","3632","3632","57.1640625","57.1640625","57.1640625"
"14880768","3633","3633","3633","57.1640625","57.1640625","57.1640625"
"14884864","3634","3634","3634","57.1640625","57.1640625","57.1640625"
"14888960","3635","3635","3635","57.1640625","57.1640625","57.1640625"
"14893056","3636","3636","3636","57.1640625","57.1640625","57.1640625"
"14897152","3637","3637","3637","57.1640625","57.1640625","57.1640625"
"14901248","3638","3638","3638","57.1640625","57.1640625","57.1640625"
"14905344","3639","3639","3639","57.1640625","57.1640625","57.1640625"
"14909440","3640","3640","3640","57.1640625","57.1640625","57.1640625"
"14913536","3641","3641","3641","57.1640625","57.1640625","57.1640625"
"14917632","3642","3642","3642","57.1640625","57.1640625","57.1640625"
"14921728","3643","3643","3643","57.1640625","57.1640625","57.1640625"
"14925824","3644","3644","3644","57.1640625","57.1640625","57.1640625"
"14929920","3645","3645","3645","57.1640625","57.1640625","57.1640625"
"14934016","3646","3646","3646","57.1640625","57.1640625","57.1640625"
"14938112","3647","3647","3647","57.1640625","57.1640625","57.1640625"
"14942208","3648","3648","3648","57.1640625","57.1640625","57.1640625"
"14946304","3649","3649","3649","57.1640625","57.1640625","57.1640625"
"14950400","3650","3650","3650","57.1640625","57.1640625","57.1640625"
"14954496","3651","3651","3651","57.1640625","57.1640625","57.1640625"
"14958592","3652","3652","3652","57.1640625","57.1640625","57.1640625"
"14962688","3653","3653","3653","57.1640625","57.1640625","57.1640625"
"14966784","3654","3654","3654","57.1640625","57.1640625","57.1640625"
"14970880","3655","3655","3655","57.1640625","57.1640625","57.1640625"
"14974976","3656","3656","3656","57.1640625","57.1640625","57.1640625"
"14979072","3657","3657","3657","57.1640625","57.1640625","57.1640625"
"14983168","3658","3658","3658","57.1640625","57.1640625","57.1640625"
"14987264","3659","3659","3659","57.1640625","57.1640625","57.1640625"
"14991360","3660","3660","3660","57.1640625","57.1640625","57.1640625"
"14995456","3661","3661","3661","57.1640625","57.1640625","57.1640625"
"14999552","3662","3662","3662","57.1640625","57.1640625","57.1640625"
"15003648","3663","3663","3663","57.1640625","57.1640625","57.1640625"
"15007744","3664","3664","3664","57.1640625","57.1640625","57.1640625"
"15011840","3665","3665","3665","57.1640625","57.1640625","57.1640625"
"15015936","3666","3666","3666","57.1640625","57.1640625","57.1640625"
"15020032","3667","3667","3667","57.1640625","57.1640625","57.1640625"
"15024128","3668","3668","3668","57.1640625","57.1640625","57.1640625"
"15028224","3669","3669","3669","57.1640625","57.1640625","57.1640625"
"15032320","3670","3670","3670","57.1640625","57.1640625","57.1640625"
"15036416","3671","3671","3671","57.1640625","57.1640625","57.1640625"
"15040512","3672","3672","3672","57.26171875","57.26171875","57.26171875"
"15044608","3673","3673","3673","57.7890625","57.7890625","57.7890625"
"15048704","3674","3674","3674","57.7890625","57.7890625","57.7890625"
"15052800","3675","3675","3675","57.7890625","57.7890625","57.7890625"
"15056896","3676","3676","3676","57.7890625","57.7890625","57.7890625"
"15060992","3677","3677","3677","57.7890625","57.7890625","57.7890625"
"15065088","3678","3678","3678","57.7890625","57.7890625","57.7890625"
"15069184","3679","3679","3679","57.7890625","57.7890625","57.7890625"
"15073280","3680","3680","3680","57.7890625","57.7890625","57.7890625"
"15077376","3681","3681","3681","57.7890625","57.7890625","57.7890625"
"15081472","3682","3682","3682","57.7890625","57.7890625","57.7890625"
"15085568","3683","3683","3683","57.7890625","57.7890625","57.7890625"
"15089664","3684","3684","3684","57.7890625","57.7890625","57.7890625"
"15093760","3685","3685","3685","57.7890625","57.7890625","57.7890625"
"15097856","3686","3686","3686","57.7890625","57.7890625","57.7890625"
"15101952","3687","3687","3687","57.7890625","57.7890625","57.7890625"
"15106048","3688","3688","3688","57.7890625","57.7890625","57.7890625"
"15110144","3689","3689","3689","57.7890625","57.7890625","57.7890625"
"15114240","3690","3690","3690","57.7890625","57.7890625","57.7890625"
"15118336","3691","3691","3691","57.7890625","57.7890625","57.7890625"
"15122432","3692","3692","3692","57.7890625","57.7890625","57.7890625"
"15126528","3693","3693","3693","57.7890625","57.7890625","57.7890625"
"15130624","3694","3694","3694","57.7890625","57.7890625","57.7890625"
"15134720","3695","3695","3695","57.7890625","57.7890625","57.7890625"
"15138816","3696","3696","3696","57.7890625","57.7890625","57.7890625"
"15142912","3697","3697","3697","57.7890625","57.7890625","57.7890625"
"15147008","3698","3698","3698","57.7890625","57.7890625","57.7890625"
"15151104","3699","3699","3699","57.7890625","57.7890625","57.7890625"
"15155200","3700","3700","3700","57.7890625","57.7890625","57.7890625"
"15159296","3701","3701","3701","57.7890625","57.7890625","57.7890625"
"15163392","3702","3702","3702","57.7890625","57.7890625","57.7890625"
"15167488","3703","3703","3703","57.7890625","57.7890625","57.7890625"
"15171584","3704","3704","3704","57.7890625","57.7890625","57.7890625"
"15175680","3705","3705","3705","57.7890625","57.7890625","57.7890625"
"15179776","3706","3706","3706","57.7890625","57.7890625","57.7890625"
"15183872","3707","3707","3707","57.7890625","57.7890625","57.7890625"
"15187968","3708","3708","3708","57.7890625","57.7890625","57.7890625"
"15192064","3709","3709","3709","57.7890625","57.7890625","57.7890625"
"15196160","3710","3710","3710","57.7890625","57.7890625","57.7890625"
"15200256","3711","3711","3711","57.7890625","57.7890625","57.7890625"
"15204352","3712","3712","3712","57.7890625","57.7890625","57.7890625"
"15208448","3713","3713","3713","57.7890625","57.7890625","57.7890625"
"15212544","3714","3714","3714","57.7890625","57.7890625","57.7890625"
"15216640","3715","3715","3715","57.7890625","57.7890625","57.7890625"
"15220736","3716","3716","3716","57.7890625","57.7890625","57.7890625"
"15224832","3717","3717","3717","57.7890625","57.7890625","57.7890625"
"15228928","3718","3718","3718","57.7890625","57.7890625","57.7890625"
"15233024","3719","3719","3719","57.7890625","57.7890625","57.7890625"
"15237120","3720","3720","3720","57.7890625","57.7890625","57.7890625"
"15241216","3721","3721","3721","57.7890625","57.7890625","57.7890625"
"15245312","3722","3722","3722","57.7890625","57.7890625","57.7890625"
"15249408","3723","3723","3723","57.7890625","57.7890625","57.7890625"
"15253504","3724","3724","3724","57.7890625","57.7890625","57.7890625"
"15257600","3725","3725","3725","57.7890625","57.7890625","57.7890625"
"15261696","3726","3726","3726","57.7890625","57.7890625","57.7890625"
"15265792","3727","3727","3727","57.7890625","57.7890625","57.7890625"
"15269888","3728","3728","3728","57.7890625","57.7890625","57.7890625"
"15273984","3729","3729","3729","57.7890625","57.7890625","57.7890625"
"15278080","3730","3730","3730","57.7890625","57.7890625","57.7890625"
"15282176","3731","3731","3731","57.7890625","57.7890625","57.7890625"
"15286272","3732","3732","3732","57.7890625","57.7890625","57.7890625"
"15290368","3733","3733","3733","57.7890625","57.7890625","57.7890625"
"15294464","3734","3734","3734","57.7890625","57.7890625","57.7890625"
"15298560","3735","3735","3735","57.7890625","57.7890625","57.7890625"
"15302656","3736","3736","3736","57.7890625","57.7890625","57.7890625"
"15306752","3737","3737","3737","57.7890625","57.7890625","57.7890625"
"15310848","3738","3738","3738","57.7890625","57.7890625","57.7890625"
"15314944","3739","3739","3739","57.7890625","57.7890625","57.7890625"
"15319040","3740","3740","3740","57.7890625","57.7890625","57.7890625"
"15323136","3741","3741","3741","57.7890625","57.7890625","57.7890625"
"15327232","3742","3742","3742","57.7890625","57.7890625","57.7890625"
"15331328","3743","3743","3743","57.7890625","57.7890625","57.7890625"
"15335424","3744","3744","3744","57.7890625","57.7890625","57.7890625"
"15339520","3745","3745","3745","57.7890625","57.7890625","57.7890625"
"15343616","3746","3746","3746","57.7890625","57.7890625","57.7890625"
"15347712","3747","3747","3747","57.7890625","57.7890625","57.7890625"
"15351808","3748","3748","3748","57.7890625","57.7890625","57.7890625"
"15355904","3749","3749","3749","57.7890625","57.7890625","57.7890625"
"15360000","3750","3750","3750","57.7734375","57.7734375","57.7734375"
"15364096","3751","3751","3751","57.2890625","57.2890625","57.2890625"
"15368192","3752","3752","3752","57.2890625","57.2890625","57.2890625"
"15372288","3753","3753","3753","57.2890625","57.2890625","57.2890625"
"15376384","3754","3754","3754","57.2890625","57.2890625","57.2890625"
"15380480","3755","3755","3755","57.2890625","57.2890625","57.2890625"
"15384576","3756","3756","3756","57.2890625","57.2890625","57.2890625"
"15388672","3757","3757","3757","57.2890625","57.2890625","57.2890625"
"15392768","3758","3758","3758","57.2890625","57.2890625","57.2890625"
"15396864","3759","3759","3759","57.2890625","57.2890625","57.2890625"
"15400960","3760","3760","3760","57.2890625","57.2890625","57.2890625"
"15405056","3761","3761","3761","57.2890625","57.2890625","57.2890625"
"15409152","3762","3762","3762","57.2890625","57.2890625","57.2890625"
"15413248","3763","3763","3763","57.2890625","57.2890625","57.2890625"
"15417344","3764","3764","3764","57.2890625","57.2890625","57.2890625"
"15421440","3765","3765","3765","57.2890625","57.2890625","57.2890625"
"15425536","3766","3766","3766","57.2890625","57.2890625","57.2890625"
"15429632","3767","3767","3767","57.2890625","57.2890625","57.2890625"
"15433728","3768","3768","3768","57.2890625","57.2890625","57.2890625"
"15437824","3769","3769","3769","57.2890625","57.2890625","57.2890625"
"15441920","3770","3770","3770","57.2890625","57.2890625","57.2890625"
"15446016","3771","3771","3771","57.2890625","57.2890625","57.2890625"
"15450112","3772","3772","3772","57.2890625","57.2890625","57.2890625"
"15454208","3773","3773","3773","57.2890625","57.2890625","57.2890625"
"15458304","3774","3774","3774","57.2890625","57.2890625","57.2890625"
"15462400","3775","3775","3775","57.2890625","57.2890625","57.2890625"
"15466496","3776","3776","3776","57.2890625","57.2890625","57.2890625"
"15470592","3777","3777","3777","57.2890625","57.2890625","57.2890625"
"15474688","3778","3778","3778","57.2890625","57.2890625","57.2890625"
"15478784","3779","3779","3779","57.2890625","57.2890625","57.2890625"
"15482880","3780","3780","3780","57.2890625","57.2890625","57.2890625"
"15486976","3781","3781","3781","57.2890625","57.2890625","57.2890625"
"15491072","3782","3782","3782","57.2890625","57.2890625","57.2890625"
"15495168","3783","3783","3783","57.2890625","57.2890625","57.2890625"
"15499264","3784","3784","3784","57.2890625","57.2890625","57.2890625"
"15503360","3785","3785","3785","57.2890625","57.2890625","57.2890625"
"15507456","3786","3786","3786","57.2890625","57.2890625","57.2890625"
"15511552","3787","3787","3787","57.2890625","57.2890625","57.2890625"
"15515648","3788","3788","3788","57.2890625","57.2890625","57.2890625"
"15519744","3789","3789","3789","57.2890625","57.2890625","57.2890625"
"15523840","3790","3790","3790","57.2890625","57.2890625","57.2890625"
"15527936","3791","3791","3791","57.2890625","57.2890625","57.2890625"
"15532032","3792","3792","3792","57.2890625","57.2890625","57.2890625"
"15536128","3793","3793","3793","57.2890625","57.2890625","57.2890625"
"15540224","3794","3794","3794","57.2890625","57.2890625","57.2890625"
"15544320","3795","3795","3795","57.2890625","57.2890625","57.2890625"
"15548416","3796","3796","3796","57.2890625","57.2890625","57.2890625"
"15552512","3797","3797","3797","57.2890625","57.2890625","57.2890625"
"15556608","3798","3798","3798","57.2890625","57.2890625","57.2890625"
"15560704","3799","3799","3799","57.2890625","57.2890625","57.2890625"
"15564800","3800","3800","3800","57.2890625","57.2890625","57.2890625"
"15568896","3801","3801","3801","57.2890625","57.2890625","57.2890625"
"15572992","3802","3802","3802","57.2890625","57.2890625","57.2890625"
"15577088","3803","3803","3803","57.2890625","57.2890625","57.2890625"
"15581184","3804","3804","3804","57.2890625","57.2890625","57.2890625"
"15585280","3805","3805","3805","57.2890625","57.2890625","57.2890625"
"15589376","3806","3806","3806","57.2890625","57.2890625","57.2890625"
"15593472","3807","3807","3807","57.2890625","57.2890625","57.2890625"
"15597568","3808","3808","3808","57.2890625","57.2890625","57.2890625"
"15601664","3809","3809","3809","57.2890625","57.2890625","57.2890625"
"15605760","3810","3810","3810","57.2890625","57.2890625","57.2890625"
"15609856","3811","3811","3811","57.2890625","57.2890625","57.2890625"
"15613952","3812","3812","3812","57.2890625","57.2890625","57.2890625"
"15618048","3813","3813","3813","57.2890625","57.2890625","57.2890625"
"15622144","3814","3814","3814","57.2890625","57.2890625","57.2890625"
"15626240","3815","3815","3815","57.2890625","57.2890625","57.2890625"
"15630336","3816","3816","3816","57.2890625","57.2890625","57.2890625"
"15634432","3817","3817","3817","57.2890625","57.2890625","57.2890625"
"15638528","3818","3818","3818","57.2890625","57.2890625","57.2890625"
"15642624","3819","3819","3819","57.2890625","57.2890625","57.2890625"
"15646720","3820","3820","3820","57.2890625","57.2890625","57.2890625"
"15650816","3821","3821","3821","57.2890625","57.2890625","57.2890625"
"15654912","3822","3822","3822","57.2890625","57.2890625","57.2890625"
"15659008","3823","3823","3823","57.2890625","57.2890625","57.2890625"
"15663104","3824","3824","3824","57.2890625","57.2890625","57.2890625"
"15667200","3825","3825","3825","57.2890625","57.2890625","57.2890625"
"15671296","3826","3826","3826","57.2890625","57.2890625","57.2890625"
"15675392","3827","3827","3827","57.2890625","57.2890625","57.2890625"
"15679488","3828","3828","3828","57.2890625","57.2890625","57.2890625"
"15683584","3829","3829","3829","57.112060546875","57.112060546875","57.112060546875"
"15687680","3830","3830","3830","57.09375","57.09375","57.09375"
"15691776","3831","3831","3831","57.09375","57.09375","57.09375"
"15695872","3832","3832","3832","57.09375","57.09375","57.09375"
"15699968","3833","3833","3833","57.09375","57.09375","57.09375"
"15704064","3834","3834","3834","57.09375","57.09375","57.09375"
"15708160","3835","3835","3835","57.09375","57.09375","57.09375"
"15712256","3836","3836","3836","57.09375","57.09375","57.09375"
"15716352","3837","3837","3837","57.09375","57.09375","57.09375"
"15720448","3838","3838","3838","57.09375","57.09375","57.09375"
"15724544","3839","3839","3839","57.09375","57.09375","57.09375"
"15728640","3840","3840","3840","57.09375","57.09375","57.09375"
"15732736","3841","3841","3841","57.09375","57.09375","57.09375"
"15736832","3842","3842","3842","57.09375","57.09375","57.09375"
"15740928","3843","3843","3843","57.09375","57.09375","57.09375"
"15745024","3844","3844","3844","57.09375","57.09375","57.09375"
"15749120","3845","3845","3845","57.09375","57.09375","57.09375"
"15753216","3846","3846","3846","57.09375","57.09375","57.09375"
"15757312","3847","3847","3847","57.09375","57.09375","57.09375"
"15761408","3848","3848","3848","57.09375","57.09375","57.09375"
"15765504","3849","3849","3849","57.09375","57.09375","57.09375"
"15769600","3850","3850","3850","57.09375","57.09375","57.09375"
"15773696","3851","3851","3851","57.09375","57.09375","57.09375"
"15777792","3852","3852","3852","57.09375","57.09375","57.09375"
"15781888","3853","3853","3853","57.09375","57.09375","57.09375"
"15785984","3854","3854","3854","57.09375","57.09375","57.09375"
"15790080","3855","3855","3855","57.09375","57.09375","57.09375"
"15794176","3856","3856","3856","57.09375","57.09375","57.09375"
"15798272","3857","3857","3857","57.09375","57.09375","57.09375"
"15802368","3858","3858","3858","57.09375","57.09375","57.09375"
"15806464","3859","3859","3859","57.09375","57.09375","57.09375"
"15810560","3860","3860","3860","57.09375","57.09375","57.09375"
"15814656","3861","3861","3861","57.09375","57.09375","57.09375"
"15818752","3862","3862","3862","57.09375","57.09375","57.09375"
"15822848","3863","3863","3863","57.09375","57.09375","57.09375"
"15826944","3864","3864","3864","57.09375","57.09375","57.09375"
"15831040","3865","3865","3865","57.09375","57.09375","57.09375"
"15835136","3866","3866","3866","57.09375","57.09375","57.09375"
"15839232","3867","3867","3867","57.09375","57.09375","57.09375"
"15843328","3868","3868","3868","57.09375","57.09375","57.09375"
"15847424","3869","3869","3869","57.09375","57.09375","57.09375"
"15851520","3870","3870","3870","57.09375","57.09375","57.09375"
"15855616","3871","3871","3871","57.09375","57.09375","57.09375"
"15859712","3872","3872","3872","57.09375","57.09375","57.09375"
"15863808","3873","3873","3873","57.09375","57.09375","57.09375"
"15867904","3874","3874","3874","57.09375","57.09375","57.09375"
"15872000","3875","3875","3875","57.09375","57.09375","57.09375"
"15876096","3876","3876","3876","57.09375","57.09375","57.09375"
"15880192","3877","3877","3877","57.09375","57.09375","57.09375"
"15884288","3878","3878","3878","57.09375","57.09375","57.09375"
"15888384","3879","3879","3879","57.09375","57.09375","57.09375"
"15892480","3880","3880","3880","57.09375","57.09375","57.09375"
"15896576","3881","3881","3881","57.09375","57.09375","57.09375"
"15900672","3882","3882","3882","57.09375","57.09375","57.09375"
"15904768","3883","3883","3883","57.09375","57.09375","57.09375"
"15908864","3884","3884","3884","57.09375","57.09375","57.09375"
"15912960","3885","3885","3885","57.09375","57.09375","57.09375"
"15917056","3886","3886","3886","57.09375","57.09375","57.09375"
"15921152","3887","3887","3887","57.09375","57.09375","57.09375"
"15925248","3888","3888","3888","57.09375","57.09375","57.09375"
"15929344","3889","3889","3889","57.09375","57.09375","57.09375"
"15933440","3890","3890","3890","57.09375","57.09375","57.09375"
"15937536","3891","3891","3891","57.09375","57.09375","57.09375"
"15941632","3892","3892","3892","57.09375","57.09375","57.09375"
"15945728","3893","3893","3893","57.09375","57.09375","57.09375"
"15949824","3894","3894","3894","57.09375","57.09375","57.09375"
"15953920","3895","3895","3895","57.09375","57.09375","57.09375"
"15958016","3896","3896","3896","57.09375","57.09375","57.09375"
"15962112","3897","3897","3897","57.09375","57.09375","57.09375"
"15966208","3898","3898","3898","57.09375","57.09375","57.09375"
"15970304","3899","3899","3899","57.09375","57.09375","57.09375"
"15974400","3900","3900","3900","57.09375","57.09375","57.09375"
"15978496","3901","3901","3901","57.09375","57.09375","57.09375"
"15982592","3902","3902","3902","57.09375","57.09375","57.09375"
"15986688","3903","3903","3903","57.09375","57.09375","57.09375"
"15990784","3904","3904","3904","57.09375","57.09375","57.09375"
"15994880","3905","3905","3905","57.09375","57.09375","57.09375"
"15998976","3906","3906","3906","57.09375","57.09375","57.09375"
"16003072","3907","3907","3907","57.514892578125","57.514892578125","57.514892578125"
"16007168","3908","3908","3908","57.6328125","57.6328125","57.6328125"
"16011264","3909","3909","3909","57.6328125","57.6328125","57.6328125"
"16015360","3910","3910","3910","57.6328125","57.6328125","57.6328125"
"16019456","3911","3911","3911","57.6328125","57.6328125","57.6328125"
"16023552","3912","3912","3912","57.6328125","57.6328125","57.6328125"
"16027648","3913","3913","3913","57.6328125","57.6328125","57.6328125"
"16031744","3914","3914","3914","57.6328125","57.6328125","57.6328125"
"16035840","3915","3915","3915","57.6328125","57.6328125","57.6328125"
"16039936","3916","3916","3916","57.6328125","57.6328125","57.6328125"
"16044032","3917","3917","3917","57.6328125","57.6328125","57.6328125"
"16048128","3918","3918","3918","57.6328125","57.6328125","57.6328125"
"16052224","3919","3919","3919","57.6328125","57.6328125","57.6328125"
"16056320","3920","3920","3920","57.6328125","57.6328125","57.6328125"
"16060416","3921","3921","3921","57.6328125","57.6328125","57.6328125"
"16064512","3922","3922","3922","57.6328125","57.6328125","57.6328125"
"16068608","3923","3923","3923","57.6328125","57.6328125","57.6328125"
"16072704","3924","3924","3924","57.6328125","57.6328125","57.6328125"
"16076800","3925","3925","3925","57.6328125","57.6328125","57.6328125"
"16080896","3926","3926","3926","57.6328125","57.6328125","57.6328125"
"16084992","3927","3927","3927","57.6328125","57.6328125","57.6328125"
"16089088","3928","3928","3928","57.6328125","57.6328125","57.6328125"
"16093184","3929","3929","3929","57.6328125","57.6328125","57.6328125"
"16097280","3930","3930","3930","57.6328125","57.6328125","57.6328125"
"16101376","3931","3931","3931","57.6328125","57.6328125","57.6328125"
"16105472","3932","3932","3932","57.6328125","57.6328125","57.6328125"
"16109568","3933","3933","3933","57.6328125","57.6328125","57.6328125"
"16113664","3934","3934","3934","57.6328125","57.6328125","57.6328125"
"16117760","3935","3935","3935","57.6328125","57.6328125","57.6328125"
"16121856","3936","3936","3936","57.6328125","57.6328125","57.6328125"
"16125952","3937","3937","3937","57.6328125","57.6328125","57.6328125"
"16130048","3938","3938","3938","57.6328125","57.6328125","57.6328125"
"16134144","3939","3939","3939","57.6328125","57.6328125","57.6328125"
"16138240","3940","3940","3940","57.6328125","57.6328125","57.6328125"
"16142336","3941","3941","3941","57.6328125","57.6328125","57.6328125"
"16146432","3942","3942","3942","57.6328125","57.6328125","57.6328125"
"16150528","3943","3943","3943","57.6328125","57.6328125","57.6328125"
"16154624","3944","3944","3944","57.6328125","57.6328125","57.6328125"
"16158720","3945","3945","3945","57.6328125","57.6328125","57.6328125"
"16162816","3946","3946","3946","57.6328125","57.6328125","57.6328125"
"16166912","3947","3947","3947","57.6328125","57.6328125","57.6328125"
"16171008","3948","3948","3948","57.6328125","57.6328125","57.6328125"
"16175104","3949","3949","3949","57.6328125","57.6328125","57.6328125"
"16179200","3950","3950","3950","57.6328125","57.6328125","57.6328125"
"16183296","3951","3951","3951","57.6328125","57.6328125","57.6328125"
"16187392","3952","3952","3952","57.6328125","57.6328125","57.6328125"
"16191488","3953","3953","3953","57.6328125","57.6328125","57.6328125"
"16195584","3954","3954","3954","57.6328125","57.6328125","57.6328125"
"16199680","3955","3955","3955","57.6328125","57.6328125","57.6328125"
"16203776","3956","3956","3956","57.6328125","57.6328125","57.6328125"
"16207872","3957","3957","3957","57.6328125","57.6328125","57.6328125"
"16211968","3958","3958","3958","57.6328125","57.6328125","57.6328125"
"16216064","3959","3959","3959","57.6328125","57.6328125","57.6328125"
"16220160","3960","3960","3960","57.6328125","57.6328125","57.6328125"
"16224256","3961","3961","3961","57.6328125","57.6328125","57.6328125"
"16228352","3962","3962","3962","57.6328125","57.6328125","57.6328125"
"16232448","3963","3963","3963","57.6328125","57.6328125","57.6328125"
"16236544","3964","3964","3964","57.6328125","57.6328125","57.6328125"
"16240640","3965","3965","3965","57.6328125","57.6328125","57.6328125"
"16244736","3966","3966","3966","57.6328125","57.6328125","57.6328125"
"16248832","3967","3967","3967","57.6328125","57.6328125","57.6328125"
"16252928","3968","3968","3968","57.6328125","57.6328125","57.6328125"
"16257024","3969","3969","3969","57.6328125","57.6328125","57.6328125"
"16261120","3970","3970","3970","57.6328125","57.6328125","57.6328125"
"16265216","3971","3971","3971","57.6328125","57.6328125","57.6328125"
"16269312","3972","3972","3972","57.6328125","57.6328125","57.6328125"
"16273408","3973","3973","3973","57.6328125","57.6328125","57.6328125"
"16277504","3974","3974","3974","57.6328125","57.6328125","57.6328125"
"16281600","3975","3975","3975","57.6328125","57.6328125","57.6328125"
"16285696","3976","3976","3976","57.6328125","57.6328125","57.6328125"
"16289792","3977","3977","3977","57.6328125","57.6328125","57.6328125"
"16293888","3978","3978","3978","57.6328125","57.6328125","57.6328125"
"16297984","3979","3979","3979","57.6328125","57.6328125","57.6328125"
"16302080","3980","3980","3980","57.6328125","57.6328125","57.6328125"
"16306176","3981","3981","3981","57.6328125","57.6328125","57.6328125"
"16310272","3982","3982","3982","57.6328125","57.6328125","57.6328125"
"16314368","3983","3983","3983","57.6328125","57.6328125","57.6328125"
"16318464","3984","3984","3984","57.6328125","57.6328125","57.6328125"
"16322560","3985","3985","3985","57.39697265625","57.39697265625","57.39697265625"
"16326656","3986","3986","3986","57.2734375","57.2734375","57.2734375"
"16330752","3987","3987","3987","57.2734375","57.2734375","57.2734375"
"16334848","3988","3988","3988","57.2734375","57.2734375","57.2734375"
"16338944","3989","3989","3989","57.2734375","57.2734375","57.2734375"
"16343040","3990","3990","3990","57.2734375","57.2734375","57.2734375"
"16347136","3991","3991","3991","57.2734375","57.2734375","57.2734375"
"16351232","3992","3992","3992","57.2734375","57.2734375","57.2734375"
"16355328","3993","3993","3993","57.2734375","57.2734375","57.2734375"
"16359424","3994","3994","3994","57.2734375","57.2734375","57.2734375"
"16363520","3995","3995","3995","57.2734375","57.2734375","57.2734375"
"16367616","3996","3996","3996","57.2734375","57.2734375","57.2734375"
"16371712","3997","3997","3997","57.2734375","57.2734375","57.2734375"
"16375808","3998","3998","3998","57.2734375","57.2734375","57.2734375"
"16379904","3999","3999","3999","57.2734375","57.2734375","57.2734375"
"16384000","4000","4000","4000","57.2734375","57.2734375","57.2734375"
"16388096","4001","4001","4001","57.2734375","57.2734375","57.2734375"
"16392192","4002","4002","4002","57.2734375","57.2734375","57.2734375"
"16396288","4003","4003","4003","57.2734375","57.2734375","57.2734375"
"16400384","4004","4004","4004","57.2734375","57.2734375","57.2734375"
"16404480","4005","4005","4005","57.2734375","57.2734375","57.2734375"
"16408576","4006","4006","4006","57.2734375","57.2734375","57.2734375"
"16412672","4007","4007","4007","57.2734375","57.2734375","57.2734375"
"16416768","4008","4008","4008","57.2734375","57.2734375","57.2734375"
"16420864","4009","4009","4009","57.2734375","57.2734375","57.2734375"
"16424960","4010","4010","4010","57.2734375","57.2734375","57.2734375"
"16429056","4011","4011","4011","57.2734375","57.2734375","57.2734375"
"16433152","4012","4012","4012","57.2734375","57.2734375","57.2734375"
"16437248","4013","4013","4013","57.2734375","57.2734375","57.2734375"
"16441344","4014","4014","4014","57.2734375","57.2734375","57.2734375"
"16445440","4015","4015","4015","57.2734375","57.2734375","57.2734375"
"16449536","4016","4016","4016","57.2734375","57.2734375","57.2734375"
"16453632","4017","4017","4017","57.2734375","57.2734375","57.2734375"
"16457728","4018","4018","4018","57.2734375","57.2734375","57.2734375"
"16461824","4019","4019","4019","57.2734375","57.2734375","57.2734375"
"16465920","4020","4020","4020","57.2734375","57.2734375","57.2734375"
"16470016","4021","4021","4021","57.2734375","57.2734375","57.2734375"
"16474112","4022","4022","4022","57.2734375","57.2734375","57.2734375"
"16478208","4023","4023","4023","57.2734375","57.2734375","57.2734375"
"16482304","4024","4024","4024","57.2734375","57.2734375","57.2734375"
"16486400","4025","4025","4025","57.2734375","57.2734375","57.2734375"
"16490496","4026","4026","4026","57.2734375","57.2734375","57.2734375"
"16494592","4027","4027","4027","57.2734375","57.2734375","57.2734375"
"16498688","4028","4028","4028","57.2734375","57.2734375","57.2734375"
"16502784","4029","4029","4029","57.2734375","57.2734375","57.2734375"
